Serial number,Time,Status,vpv1,vpv2,vpv3,vBat,SOC,ppv1,ppv2,ppv3,pCharge,pDisCharge,vacr,vacs,vact,fac,pinv,prec,pf,vepsr,vepss,vepst,feps,peps,seps,pToGrid,pToUser,pLoad,ePv1Day,ePv2Day,ePv3Day,eInvDay,eRecDay,eChgDay,eDisChgDay,eEpsDay,eToGridDay,eToUserDay,ePv1All,ePv2All,ePv3All,eInvAll,eRecAll,eChgAll,eDisChgAll,eEpsAll,eToGridAll,eToUserAll,faultCode,warningCode,tinner,tradiator1,tradiator2,tradiator3,tBat,vBus1,vBus2,maxChgCurr,maxDischgCurr,chargeVoltRef,dischgCutVolt,batStatus0,batStatus1,batStatus2,batStatus3,batStatus4,batStatus5,batStatus6,batStatus7,batStatus8,batStatus9,batStatusInv,internalFault,BatCurrent,BMSEvent1,BMSEvent2,MaxCellVoltage,MinCellVoltage,MaxCellTemp,MinCellTemp,CycleCnt,Batt Internal Volt,Vbat_Inv,vBusP,genVolt,genFreq,genPower,eGenDay,eGenAll,SOH,epsVoltL1N,epsVoltL2N,pEpsL1N,pEpsL2N,sEpsL1N,sEpsL2N,eEpsL1NDay,eEpsL2NDay,eEpsL1NAll,eEpsL2NAll,Debug140,Debug141,Debug142,Debug143,Debug144,Debug145,Debug146,Debug147,Debug148,Debug149,Debug150,Debug151,Debug152,Sum_PPV
1233022323,2025-04-29 00:02:23,Battery Grid on,0.0,10.5,314.4,39.6,,0,0,0,0,0,229.8,0,0,50.14,0,42,[0],231.2,2.0,3193.7,50.15,0,0,0,203,161,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.3,0x0,0x4000000,42,35,45,0,41,319.2,282.7,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1231,0xABFF,0x830E,0xF0,0x8D,0x03,0xFA,0,0x00,0x189,0,0,0,0,4099,0.0,39.4,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:08:17,Battery Grid on,0.0,10.5,305.5,40.9,,0,0,0,0,0,230.6,0,0,50.24,0,23,[0],231.9,2.0,3193.7,50.22,0,0,0,183,160,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.3,0x0,0x4000000,42,35,45,0,41,305.9,292.4,10,217,52,30,0x00,0x9407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x194,0,0,0,0,4099,0.0,40.4,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:14:17,Battery Grid on,0.0,10.8,369.3,45.2,,0,0,0,89,0,229.8,0,0,50.18,0,94,[0],231.1,2.0,3193.7,50.17,0,0,0,255,161,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.3,0x0,0x4000000,42,35,45,0,41,369.4,325.3,10,217,52,30,0x22,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xFA,0,0x00,0x1CC,0,0,0,0,4099,0.0,46.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:20:16,Battery Grid on,0.0,11.6,366.5,38.4,,0,0,0,0,0,232.4,0,0,50.02,0,27,[0],232.4,2.0,3193.7,50.01,0,0,0,188,161,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.1,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.4,0x0,0x4000000,42,35,44,0,41,374.0,273.3,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1231,0xABFF,0x830E,0xF0,0x8D,0x03,0xFA,0,0x00,0x1C5,0,0,0,0,4099,0.0,45.3,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:26:17,Battery Grid on,0.0,12.0,304.5,39.9,,0,0,0,0,0,231.4,0,0,50.1,0,29,[0],232.5,2.0,3193.7,50.1,0,0,0,191,162,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.1,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.4,0x0,0x4000000,42,35,44,0,41,305.4,284.4,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x189,0,0,0,0,4099,0.0,39.4,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:32:18,Battery Grid on,0.0,12.5,304.8,39.6,,0,0,0,0,0,231.9,0,0,50.18,0,35,[0],232.9,2.0,3193.7,50.14,0,0,0,196,161,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.1,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.4,0x0,0x4000000,42,35,44,0,41,308.4,282.6,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1231,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x18A,0,0,0,0,4099,0.0,39.4,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:38:16,Battery Grid on,0.0,12.8,305.8,40.4,,0,0,0,0,0,231.5,0,0,50.07,0,26,[0],232.8,2.0,3193.7,50.07,0,0,0,187,161,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.1,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.4,0x0,0x4000000,42,35,44,0,41,306.4,288.5,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x18E,0,0,0,0,4099,0.0,39.8,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:44:18,Battery Grid on,0.0,13.2,363.1,44.9,,0,0,0,0,0,230.8,0,0,49.99,0,8,[0],232.1,2.0,3193.7,49.99,0,0,0,170,162,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.1,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.4,0x0,0x4000000,42,35,44,0,41,363.4,320.9,10,217,52,30,0x00,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1B5,0,0,0,0,4099,0.0,43.7,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:50:19,Battery Grid on,10.2,13.5,305.3,40.1,,0,0,0,0,0,231.0,0,0,49.99,0,39,[0],232.8,2.0,3193.7,50.05,0,0,0,200,161,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.1,0.2,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.7,46,485.8,1781.5,0x0,0x4000000,42,35,43,0,41,306.9,286.6,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x188,0,0,0,0,4099,0.0,39.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 00:56:17,Battery Grid on,10.7,14.0,356.6,44.0,,0,0,0,0,0,231.9,0,0,49.95,0,3,[0],233.0,2.0,3193.7,49.98,0,0,0,166,163,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.2,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.5,0x0,0x4000000,42,35,43,0,41,357.8,314.7,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1B0,0,0,0,0,4099,0.0,43.3,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:02:18,Battery Grid on,10.7,13.5,349.8,44.6,,0,0,0,0,0,231.6,0,0,49.95,0,5,[0],232.9,2.0,3193.7,49.9,0,0,0,167,162,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.2,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.5,0x0,0x4000000,42,35,43,0,41,353.3,318.9,10,217,52,30,0x00,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1AD,0,0,0,0,4099,0.0,42.9,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:08:19,Battery Grid on,10.4,13.3,367.6,39.6,,0,0,0,0,0,232.1,0,0,50.16,0,23,[0],233.6,2.0,3193.7,50.15,0,0,0,184,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.2,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.5,0x0,0x4000000,42,35,43,0,41,370.4,282.5,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1231,0xABFF,0x830E,0xF0,0x8D,0x03,0xFA,0,0x00,0x18C,0,0,0,0,4099,0.0,39.6,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:14:19,Battery Grid on,10.3,13.1,308.1,40.1,,0,0,0,0,0,231.9,0,0,49.89,0,29,[0],233.2,2.0,3193.7,49.86,0,0,0,189,160,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.2,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.5,0x0,0x4000000,42,35,43,0,41,309.3,286.4,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x18F,0,0,0,0,4099,0.0,39.9,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:20:19,Battery Grid on,10.4,13.0,377.7,47.1,,0,0,0,234,0,231.1,0,0,50.05,0,311,[0],232.2,2.0,3193.7,50.06,0,0,0,472,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.3,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.6,0x0,0x4000000,41,35,43,0,41,377.7,338.3,10,217,52,30,0x11,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1BF,0,0,0,0,4099,0.0,44.7,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:26:19,Battery Grid on,10.4,13.2,369.6,45.9,,0,0,0,108,0,231.9,0,0,49.92,0,182,[0],233.1,2.0,3193.7,49.92,0,0,0,343,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.3,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.6,0x0,0x4000000,41,35,43,0,41,369.7,327.9,10,217,52,30,0x11,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1BC,0,0,0,0,4099,0.0,44.4,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:32:20,Battery Grid on,10.2,12.8,314.6,44.8,,0,0,0,0,0,231.6,0,0,50.06,0,2,[0],232.8,2.0,3193.7,50.08,0,0,0,162,160,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.3,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.6,0x0,0x4000000,41,35,43,0,41,318.6,320.4,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1AE,0,0,0,0,4099,0.0,43.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:38:20,Battery Grid on,10.3,12.6,366.6,39.3,,0,0,0,0,0,232.4,0,0,50.11,0,25,[0],232.3,2.0,3193.7,50.1,0,0,0,186,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.3,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.6,0x0,0x4000000,41,35,43,0,41,371.1,280.4,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1231,0xABFF,0x830E,0xF0,0x8D,0x03,0xFA,0,0x00,0x188,0,0,0,0,4099,0.0,39.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:44:20,Battery Grid on,0.0,12.4,368.5,46.0,,0,0,0,191,0,231.3,0,0,50.1,0,288,[0],232.4,2.0,3193.7,50.07,0,0,0,449,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.3,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.6,0x0,0x4000000,41,35,43,0,41,369.0,328.8,10,217,52,30,0x11,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1C0,0,0,0,0,4099,0.0,44.8,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:50:21,Battery Grid on,0.0,12.2,357.7,44.1,,0,0,0,0,0,231.5,0,0,50.11,0,5,[0],232.7,2.0,3193.7,50.06,0,0,0,167,162,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.4,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.7,0x0,0x4000000,41,35,43,0,41,359.4,315.0,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1B3,0,0,0,0,4099,0.0,43.6,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 01:56:20,Battery Grid on,0.0,12.1,306.9,43.0,,0,0,0,0,0,231.6,0,0,50.02,0,8,[0],233.2,2.0,3193.7,50.08,0,0,0,170,162,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.4,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.7,0x0,0x4000000,41,35,43,0,41,306.7,306.9,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1A6,0,0,0,0,4099,0.0,42.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:02:21,Battery Grid on,0.0,11.8,368.0,38.5,,0,0,0,0,0,230.1,0,0,50.1,0,23,[0],233.0,2.0,3193.7,50.11,0,0,0,184,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.4,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.7,0x0,0x4000000,41,35,43,0,41,364.9,271.5,10,217,52,30,0x22,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xFA,0,0x00,0x1D7,0,0,0,0,4099,0.0,47.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:08:22,Battery Grid on,0.0,11.6,306.6,43.4,,0,0,0,0,87,231.0,0,0,50.04,11,0,[0],232.3,2.0,3193.7,50.02,0,0,0,149,160,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.4,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.7,0x0,0x4000000,41,35,43,0,41,307.5,309.4,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1AA,0,0,0,0,4099,0.0,42.6,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:14:23,Battery Grid on,0.0,11.6,306.2,40.0,,0,0,0,0,0,231.6,0,0,49.93,0,29,[0],232.8,2.0,3193.7,49.95,0,0,0,189,160,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.4,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.7,0x0,0x4000000,41,35,43,0,41,306.1,285.2,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x18A,0,0,0,0,4099,0.0,39.5,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:20:21,Battery Grid on,0.0,11.7,307.3,43.6,,0,0,0,0,72,229.0,0,0,50.1,8,0,[0],230.4,2.0,3193.7,50.09,0,0,0,153,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.5,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.8,0x0,0x4000000,41,35,42,0,41,308.4,311.0,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1A6,0,0,0,0,4099,0.0,42.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:26:22,Battery Grid on,0.0,12.0,342.1,44.1,,0,0,0,0,0,228.2,0,0,50.07,0,5,[0],229.8,2.0,3193.7,50.11,0,0,0,166,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.5,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.8,0x0,0x4000000,41,35,42,0,40,345.2,315.1,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1AF,0,0,0,0,4099,0.0,43.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:32:23,Battery Grid on,0.0,12.1,366.8,38.6,,0,0,0,0,0,227.2,0,0,49.93,0,11,[0],230.3,2.0,3193.7,49.95,0,0,0,172,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.5,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.8,0x0,0x4000000,41,35,42,0,40,374.0,275.3,10,217,52,30,0x11,0xB407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xFA,0,0x00,0x1D8,0,0,0,0,4099,0.0,47.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:38:23,Battery Grid on,0.0,12.3,301.8,40.9,,0,0,0,0,0,228.4,0,0,50.06,0,29,[0],229.7,2.0,3193.7,50.05,0,0,0,190,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.5,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.8,0x0,0x4000000,41,35,42,0,40,305.1,292.3,10,217,52,30,0x00,0x9407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x190,0,0,0,0,4099,0.0,40.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:44:22,Battery Grid on,10.4,13.1,370.0,38.6,,0,0,0,0,0,227.7,0,0,49.88,0,43,[0],230.7,2.0,3193.7,49.91,0,0,0,204,161,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.5,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.8,0x0,0x4000000,41,35,42,0,40,365.2,275.8,10,217,52,30,0x22,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xFA,0,0x00,0x1D7,0,0,0,0,4099,0.0,47.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:50:23,Battery Grid on,11.0,13.6,303.3,39.1,,0,0,0,0,0,228.3,0,0,50.01,0,29,[0],229.6,2.0,3193.7,50.0,0,0,0,189,160,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.6,1627.7,1647.5,0,2117.6,133.1,2143.7,1640.8,46,485.8,1781.9,0x0,0x4000000,41,35,42,0,40,302.7,278.6,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1231,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x184,0,0,0,0,4099,0.0,38.8,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 02:56:25,Battery Grid on,11.5,13.7,368.8,37.9,,0,0,0,0,0,229.3,0,0,49.99,0,6,[0],229.3,2.0,3193.7,49.98,0,0,0,166,160,0.0,0.0,0,0.0,0.0,0.1,0.1,0,0.1,0.6,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.8,46,485.8,1781.9,0x0,0x4000000,41,34,42,0,40,367.0,270.4,10,217,52,30,0x22,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xFA,0,0x00,0x1D7,0,0,0,0,4099,0.0,47.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:02:23,Battery Grid on,12.0,14.1,376.8,47.2,,0,0,0,309,0,227.5,0,0,49.95,0,366,[0],228.5,2.0,3193.7,49.96,0,0,0,528,162,0.0,0.0,0,0.0,0.0,0.1,0.1,0,0.1,0.6,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.8,46,485.8,1781.9,0x0,0x4000000,41,34,42,0,40,373.8,339.2,10,217,52,30,0x11,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1CE,0,0,0,0,4099,0.0,46.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:08:24,Battery Grid on,12.2,13.9,354.2,44.3,,0,0,0,0,0,228.7,0,0,49.96,0,5,[0],230.2,2.0,3193.7,50.1,0,0,0,166,161,0.0,0.0,0,0.0,0.0,0.1,0.1,0,0.1,0.6,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.8,46,485.8,1781.9,0x0,0x4000000,41,35,42,0,40,355.0,317.0,10,217,52,30,0x00,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1B4,0,0,0,0,4099,0.0,43.6,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:14:25,Battery Grid on,12.4,14.5,354.3,44.5,,0,0,0,0,0,228.1,0,0,49.92,0,7,[0],229.5,2.0,3193.7,49.91,0,0,0,168,161,0.0,0.0,0,0.0,0.0,0.1,0.1,0,0.1,0.6,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.8,46,485.8,1781.9,0x0,0x4000000,41,35,42,0,40,354.9,318.4,10,217,52,30,0x00,0x1405,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1BA,0,0,0,0,4099,0.0,44.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:20:25,Battery Grid on,12.5,14.6,307.0,43.5,,0,0,0,0,75,228.1,0,0,50.01,11,0,[0],229.4,2.0,3193.7,50.02,0,0,0,150,161,0.0,0.0,0,0.0,0.0,0.1,0.2,0,0.1,0.7,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.9,46,485.8,1782.0,0x0,0x4000000,41,35,42,0,40,307.8,310.6,10,217,52,30,0x00,0x1407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x1A4,0,0,0,0,4099,0.0,42.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:26:24,Battery Grid on,12.8,14.7,304.4,40.0,,0,0,0,0,0,228.8,0,0,50.01,0,31,[0],230.2,2.0,3193.7,50.01,0,0,0,192,161,0.0,0.0,0,0.0,0.0,0.1,0.2,0,0.1,0.7,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.9,46,485.8,1782.0,0x0,0x4000000,41,35,42,0,40,302.7,285.4,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x185,0,0,0,0,4099,0.0,38.9,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:32:25,Battery Grid on,12.8,15.2,302.3,40.8,,0,0,0,0,0,228.7,0,0,50.05,0,31,[0],230.3,2.0,3193.7,50.02,0,0,0,192,161,0.0,0.0,0,0.0,0.0,0.1,0.2,0,0.1,0.7,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.9,46,485.8,1782.0,0x0,0x4000000,41,34,42,0,40,303.1,291.6,10,217,52,30,0x00,0x9407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x18E,0,0,0,0,4099,0.0,39.8,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:38:26,Battery Grid on,13.0,14.8,303.5,41.5,,0,0,0,0,0,229.1,0,0,50.07,0,34,[0],230.3,2.0,3193.7,50.08,0,0,0,195,161,0.0,0.0,0,0.0,0.0,0.1,0.2,0,0.1,0.7,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.9,46,485.8,1782.0,0x0,0x4000000,41,34,41,0,40,303.0,296.3,10,217,52,30,0x00,0x9407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x18B,0,0,0,0,4099,0.0,39.5,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:44:25,Battery Grid on,13.2,15.1,305.2,39.1,,0,0,0,0,0,229.0,0,0,50.11,0,34,[0],230.3,2.0,3193.7,50.16,0,0,0,194,160,0.0,0.0,0,0.0,0.0,0.1,0.2,0,0.1,0.7,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.9,46,485.8,1782.0,0x0,0x4000000,41,34,41,0,40,302.3,278.8,10,217,52,30,0x00,0xB407,0x1000,0x00,0x2AD8,0x1231,0xABFF,0x830E,0xF0,0x8D,0x03,0xDC,0,0x00,0x17D,0,0,0,0,4099,0.0,38.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
1233022323,2025-04-29 03:50:25,Battery Grid on,12.6,14.4,300.5,41.6,,0,0,0,0,0,228.9,0,0,50.02,0,28,[0],230.2,2.0,3193.7,50.03,0,0,0,190,162,0.0,0.0,0,0.0,0.0,0.1,0.2,0,0.1,0.8,1627.7,1647.5,0,2117.6,133.1,2143.8,1640.9,46,485.8,1782.1,0x0,0x4000000,41,34,41,0,40,305.3,297.0,10,217,52,30,0x00,0x9407,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0x85,0x03,0xDC,0,0x00,0x18F,0,0,0,0,4099,0.0,40.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,0
